date,time,seconds,state,sensor_name,thing_name,thing_ip
07/10/24,08:39,1720618753.8518236,1.0,Office Bulb,PiClient,192.168.86.149
07/10/24,08:39,1720618757.0131264,0.0,Office Bulb,PiClient,192.168.86.149
07/10/24,08:40,1720618819.5231757,1.0,Office Bulb,PiClient,192.168.86.149
07/10/24,08:40,1720618823.737306,0.0,Office Bulb,PiClient,192.168.86.149
07/10/24,08:45,1720619112.1504812,1.0,Office Bulb,PiClient,192.168.86.149
07/10/24,08:45,1720619124.7640817,0.0,Office Bulb,PiClient,192.168.86.149
07/10/24,08:52,1720619579.5405517,1.0,Office Plug Actuator,PiClient,192.168.4.149
07/12/24,08:37,1720791431.549954,1.0,Office Bulb,PiClient,192.168.86.149
07/12/24,08:37,1720791434.7430036,0.0,Office Bulb,PiClient,192.168.86.149
07/12/24,08:38,1720791485.3912284,1.0,Office Bulb,PiClient,192.168.86.149
07/12/24,08:38,1720791488.5447369,0.0,Office Bulb,PiClient,192.168.86.149
07/12/24,09:12,1720793529.3362515,1.0,Office Bulb,PiClient,192.168.86.149
07/12/24,09:12,1720793533.5545309,0.0,Office Bulb,PiClient,192.168.86.149
07/12/24,11:23,1720801422.3574572,1.0,Office Bulb,PiClient,192.168.86.149
07/12/24,11:23,1720801436.2091782,0.0,Office Bulb,PiClient,192.168.86.149
07/12/24,11:24,1720801481.55417,1.0,Office Bulb,PiClient,192.168.86.149
07/12/24,11:34,1720802056.221968,0.0,Office Bulb,PiClient,192.168.86.149
07/12/24,13:55,1720810519.8869889,1.0,Office Bulb,PiClient,192.168.86.149
07/12/24,13:55,1720810536.692187,1.0,Office Desk Plug Actuator,PiClient,192.168.4.149
07/12/24,13:56,1720810606.650362,0.0,Office Bulb,PiClient,192.168.86.149
07/12/24,15:19,1720815578.4086173,1.0,Office Bulb,PiClient,192.168.86.149
07/12/24,15:20,1720815601.9061916,0.0,Office Plug Actuator,PiClient,192.168.4.149
07/12/24,15:20,1720815609.3049295,0.0,Office Bulb,PiClient,192.168.86.149
07/12/24,15:26,1720815970.1505551,1.0,Office Bulb,PiClient,192.168.86.149
07/12/24,15:44,1720817097.8203108,0.0,Office Bulb,PiClient,192.168.86.149
07/12/24,15:53,1720817635.953898,0.0,Office Desk Plug Actuator,PiClient,192.168.4.149
07/12/24,15:54,1720817646.899073,1.0,Office Bulb,PiClient,192.168.86.149
07/12/24,15:54,1720817647.953929,0.0,Office Bulb,PiClient,192.168.86.149
07/12/24,15:54,1720817671.762008,1.0,Office Bulb,PiClient,192.168.86.149
07/12/24,15:54,1720817673.864214,0.0,Office Bulb,PiClient,192.168.86.149
07/12/24,15:54,1720817686.278165,1.0,Office Bulb,PiClient,192.168.86.149
07/12/24,15:54,1720817696.9422922,0.0,Office Bulb,PiClient,192.168.86.149
07/15/24,08:49,1721051388.565522,1.0,Office Bulb,PiClient,192.168.86.149
07/15/24,08:49,1721051391.7096806,0.0,Office Bulb,PiClient,192.168.86.149
07/15/24,08:50,1721051403.5344555,1.0,Office Bulb,PiClient,192.168.86.149
07/15/24,08:50,1721051406.6950765,0.0,Office Bulb,PiClient,192.168.86.149
07/15/24,09:02,1721052171.8909607,1.0,Office Bulb,PiClient,192.168.86.149
07/15/24,09:02,1721052177.4584224,0.0,Office Bulb,PiClient,192.168.86.149
07/15/24,09:07,1721052466.1305,1.0,Office Plug Actuator,PiClient,192.168.4.149
07/15/24,11:40,1721061626.1646936,1.0,Office Bulb,PiClient,192.168.86.149
07/15/24,11:41,1721061680.1823003,0.0,Office Bulb,PiClient,192.168.86.149
07/15/24,11:48,1721062094.13103,1.0,Office Bulb,PiClient,192.168.86.149
07/15/24,11:48,1721062099.3841956,0.0,Office Bulb,PiClient,192.168.86.149
07/15/24,14:06,1721070374.895524,1.0,Office Bulb,PiClient,192.168.86.149
07/15/24,14:06,1721070380.2326095,0.0,Office Bulb,PiClient,192.168.86.149
07/15/24,14:08,1721070530.1651273,1.0,Office Bulb,PiClient,192.168.86.149
07/15/24,14:09,1721070550.5209672,1.0,Office Desk Plug Actuator,PiClient,192.168.4.149
07/15/24,15:18,1721074687.071458,0.0,Office Bulb,PiClient,192.168.86.149
07/15/24,15:46,1721076391.9019065,1.0,Office Bulb,PiClient,192.168.86.149
07/15/24,15:46,1721076395.0661836,0.0,Office Bulb,PiClient,192.168.86.149
07/15/24,15:46,1721076399.4007344,1.0,Office Bulb,PiClient,192.168.86.149
07/15/24,15:47,1721076461.8941464,0.0,Office Bulb,PiClient,192.168.86.149
07/15/24,15:52,1721076752.9399946,1.0,Office Bulb,PiClient,192.168.86.149
07/15/24,15:54,1721076868.8274674,0.0,Office Plug Actuator,PiClient,192.168.4.149
07/15/24,15:55,1721076958.544098,0.0,Office Desk Plug Actuator,PiClient,192.168.4.149
07/15/24,15:56,1721076974.5021343,0.0,Office Bulb,PiClient,192.168.86.149
07/15/24,15:56,1721076998.942913,1.0,Office Bulb,PiClient,192.168.86.149
07/15/24,15:56,1721077010.528835,0.0,Office Bulb,PiClient,192.168.86.149
07/16/24,08:43,1721137384.6725676,1.0,Office Bulb,PiClient,192.168.86.149
07/16/24,08:43,1721137387.8378887,0.0,Office Bulb,PiClient,192.168.86.149
07/16/24,08:43,1721137407.3504531,1.0,Office Bulb,PiClient,192.168.86.149
07/16/24,08:43,1721137410.5174832,0.0,Office Bulb,PiClient,192.168.86.149
07/16/24,09:05,1721138711.7551107,1.0,Office Bulb,PiClient,192.168.86.149
07/16/24,09:05,1721138719.1295662,0.0,Office Bulb,PiClient,192.168.86.149
07/16/24,12:31,1721151087.6915224,1.0,Office Bulb,PiClient,192.168.86.149
07/16/24,12:31,1721151089.7992225,0.0,Office Bulb,PiClient,192.168.86.149
07/16/24,12:48,1721152092.9000716,1.0,Office Plug Actuator,PiClient,192.168.4.149
07/16/24,13:32,1721154732.0976098,1.0,Office Bulb,PiClient,192.168.86.149
07/16/24,13:32,1721154737.3856769,0.0,Office Bulb,PiClient,192.168.86.149
07/16/24,14:00,1721156425.8972857,1.0,Office Bulb,PiClient,192.168.86.149
07/16/24,14:00,1721156434.33399,0.0,Office Bulb,PiClient,192.168.86.149
07/16/24,14:12,1721157172.1935563,1.0,Office Bulb,PiClient,192.168.86.149
07/16/24,14:13,1721157188.273621,0.0,Office Bulb,PiClient,192.168.86.149
07/16/24,14:26,1721157975.6013305,1.0,Office Bulb,PiClient,192.168.86.149
07/16/24,14:26,1721158010.7238882,0.0,Office Plug Actuator,PiClient,192.168.4.149
07/16/24,14:28,1721158106.1512125,0.0,Office Bulb,PiClient,192.168.86.149
07/16/24,14:32,1721158339.1180878,1.0,Office Bulb,PiClient,192.168.86.149
07/16/24,14:32,1721158340.1784372,0.0,Office Bulb,PiClient,192.168.86.149
07/16/24,14:32,1721158343.4165945,1.0,Office Bulb,PiClient,192.168.86.149
07/16/24,14:32,1721158345.5290377,0.0,Office Bulb,PiClient,192.168.86.149
07/16/24,14:34,1721158473.2282546,1.0,Office Bulb,PiClient,192.168.86.149
07/16/24,14:34,1721158480.6043675,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,08:46,1721224013.3847702,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,08:46,1721224016.864024,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,08:47,1721224027.7400274,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,08:47,1721224030.9024544,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,08:48,1721224132.1156056,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,08:48,1721224134.2274058,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,12:34,1721237689.5104325,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,12:34,1721237694.841617,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,12:36,1721237763.306532,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,12:36,1721237766.474916,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,12:36,1721237771.0148664,1.0,Office Plug Actuator,PiClient,192.168.4.149
07/17/24,12:36,1721237800.7083771,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,12:36,1721237803.8715863,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,12:42,1721238136.6481557,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,12:42,1721238140.8701174,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,15:30,1721248208.8698685,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,15:30,1721248213.1037786,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,16:11,1721250666.8826392,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,16:25,1721251511.473514,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,16:25,1721251513.0715172,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,16:25,1721251521.5193553,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,16:45,1721252701.8856068,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,17:06,1721253964.9524176,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,17:08,1721254110.7500124,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,17:08,1721254113.9290724,0.0,Office Bulb,PiClient,192.168.86.149
07/17/24,17:08,1721254126.151944,0.0,Office Plug Actuator,PiClient,192.168.4.149
07/17/24,17:11,1721254307.5653322,1.0,Office Bulb,PiClient,192.168.86.149
07/17/24,17:12,1721254327.81953,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,08:47,1721310431.2625902,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,08:47,1721310434.4221623,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,08:47,1721310451.2224278,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,08:47,1721310454.397022,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,08:57,1721311048.7829192,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,08:57,1721311056.1811457,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,09:02,1721311355.2936487,1.0,Office Plug Actuator,PiClient,192.168.4.149
07/18/24,12:01,1721322106.7988243,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,12:01,1721322114.1981783,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,12:15,1721322901.3501935,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,12:15,1721322906.5938013,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,13:38,1721327902.6037312,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,13:38,1721327905.7710192,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,13:56,1721329009.373874,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,13:56,1721329015.7434013,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,14:56,1721332565.6047995,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,14:56,1721332571.9322412,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,15:28,1721334515.195054,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,15:29,1721334569.2602494,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,15:30,1721334605.602728,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,16:02,1721336528.2990153,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,16:04,1721336666.4602437,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,16:04,1721336667.518893,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,16:04,1721336685.4544938,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,16:04,1721336694.940977,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,16:05,1721336709.9698305,1.0,Office Bulb,PiClient,192.168.86.149
07/18/24,16:05,1721336714.2022998,0.0,Office Bulb,PiClient,192.168.86.149
07/18/24,22:33,1721359995.24972,0.0,Office Plug Actuator,PiClient,192.168.4.149
07/19/24,08:30,1721395815.0623846,1.0,Office Bulb,PiClient,192.168.86.149
07/19/24,08:30,1721395820.3416648,0.0,Office Bulb,PiClient,192.168.86.149
07/19/24,08:35,1721396142.685381,1.0,Office Plug Actuator,PiClient,192.168.4.149
07/19/24,11:38,1721407106.2723677,0.0,Office Plug Actuator,PiClient,192.168.4.149
07/19/24,11:40,1721407200.9700294,1.0,Office Bulb,PiClient,192.168.86.149
07/19/24,11:40,1721407205.1439655,0.0,Office Bulb,PiClient,192.168.86.149
07/19/24,11:53,1721408026.487033,1.0,Office Bulb,PiClient,192.168.86.149
07/19/24,11:53,1721408030.6934028,0.0,Office Bulb,PiClient,192.168.86.149
07/19/24,11:56,1721408215.119648,1.0,Office Bulb,PiClient,192.168.86.149
07/19/24,11:57,1721408220.6778488,0.0,Office Bulb,PiClient,192.168.86.149
07/19/24,12:20,1721409624.7207527,1.0,Office Bulb,PiClient,192.168.86.149
07/19/24,12:20,1721409627.891308,0.0,Office Bulb,PiClient,192.168.86.149
07/19/24,12:20,1721409638.2069848,1.0,Office Bulb,PiClient,192.168.86.149
07/19/24,12:20,1721409641.377336,0.0,Office Bulb,PiClient,192.168.86.149
07/19/24,14:07,1721416043.550267,1.0,Office Bulb,PiClient,192.168.86.149
07/19/24,14:07,1721416046.7070682,0.0,Office Bulb,PiClient,192.168.86.149
07/19/24,14:25,1721417107.7502277,1.0,Office Bulb,PiClient,192.168.86.149
07/19/24,14:25,1721417117.25095,0.0,Office Bulb,PiClient,192.168.86.149
07/29/24,08:48,1722260909.2049162,1.0,Office Bulb,PiClient,192.168.86.149
07/29/24,08:48,1722260912.3793912,0.0,Office Bulb,PiClient,192.168.86.149
07/30/24,08:34,1722346468.2670324,1.0,Office Bulb,PiClient,192.168.86.149
07/30/24,08:34,1722346471.440008,0.0,Office Bulb,PiClient,192.168.86.149
08/15/24,13:08,1723745311.6396823,1.0,Office Plug Actuator,PiClient,192.168.4.149
08/15/24,14:47,1723751228.7251804,1.0,Office Desk Plug Actuator,PiClient,192.168.4.149
08/15/24,16:19,1723756742.4152184,0.0,Office Plug Actuator,PiClient,192.168.4.149
08/15/24,22:30,1723779002.084586,0.0,Office Desk Plug Actuator,PiClient,192.168.4.149
08/16/24,14:24,1723836277.1591363,1.0,Office Plug Actuator,PiClient,192.168.4.149
08/16/24,15:25,1723839933.0040944,1.0,Office Desk Plug Actuator,PiClient,192.168.4.149
08/16/24,17:41,1723848114.632063,0.0,Office Plug Actuator,PiClient,192.168.4.149
08/16/24,17:45,1723848336.8151612,0.0,Office Desk Plug Actuator,PiClient,192.168.4.149
08/19/24,15:27,1724099262.4709358,1.0,Office Plug Actuator,PiClient,192.168.4.149
08/19/24,17:13,1724105591.3150442,0.0,Office Plug Actuator,PiClient,192.168.4.149
08/24/24,13:07,1724522820.9414184,1.0,Office Plug Actuator,PiClient,192.168.4.149
08/24/24,13:07,1724522826.7316573,0.0,Office Plug Actuator,PiClient,192.168.4.149
08/26/24,08:44,1724679846.5187654,1.0,Office Bulb,PiClient,192.168.86.149
08/26/24,08:44,1724679850.748271,0.0,Office Bulb,PiClient,192.168.86.149
08/26/24,15:22,1724703720.2277255,1.0,Office Plug Actuator,PiClient,192.168.4.149
08/26/24,16:58,1724709534.37971,0.0,Office Plug Actuator,PiClient,192.168.4.149
08/27/24,01:41,1724740899.0645394,1.0,Office Desk Plug Actuator,PiClient,192.168.4.149
08/27/24,01:41,1724740903.2841582,0.0,Office Desk Plug Actuator,PiClient,192.168.4.149
08/30/24,08:16,1725023768.0948925,1.0,Office Plug Actuator,PiClient,192.168.4.149
08/30/24,09:04,1725026699.7258804,0.0,Office Plug Actuator,PiClient,192.168.4.149
08/30/24,15:27,1725049637.7350614,1.0,Office Plug Actuator,PiClient,192.168.4.149
08/30/24,16:52,1725054758.3091364,0.0,Office Plug Actuator,PiClient,192.168.4.149
09/03/24,07:54,1725368076.9767878,1.0,Office Plug Actuator,PiClient,192.168.4.149
09/03/24,14:38,1725392308.6532066,0.0,Office Plug Actuator,PiClient,192.168.4.149
09/04/24,15:27,1725481664.5232706,1.0,Office Plug Actuator,PiClient,192.168.4.149
09/04/24,16:43,1725486193.4038904,0.0,Office Plug Actuator,PiClient,192.168.4.149
09/05/24,21:51,1725591112.0859346,1.0,Office Plug Actuator,PiClient,192.168.4.149
09/05/24,23:01,1725595263.5251963,0.0,Office Plug Actuator,PiClient,192.168.4.149
09/06/24,15:20,1725654049.9606323,1.0,Office Plug Actuator,PiClient,192.168.4.149
09/06/24,17:35,1725662106.34393,0.0,Office Plug Actuator,PiClient,192.168.4.149
09/11/24,15:25,1726086319.604359,1.0,Office Plug Actuator,PiClient,192.168.4.149
09/11/24,16:24,1726089857.9490657,1.0,Office Bulb,PiClient,192.168.86.149
09/11/24,16:24,1726089860.0664074,0.0,Office Bulb,PiClient,192.168.86.149
09/11/24,16:24,1726089862.741359,1.0,Office Bulb,PiClient,192.168.86.149
09/11/24,16:24,1726089863.7969491,0.0,Office Bulb,PiClient,192.168.86.149
09/11/24,16:44,1726091081.341572,0.0,Office Plug Actuator,PiClient,192.168.4.149
09/11/24,16:45,1726091103.508808,1.0,Office Bulb,PiClient,192.168.86.149
09/11/24,16:45,1726091107.684201,0.0,Office Bulb,PiClient,192.168.86.149
09/12/24,09:04,1726149890.6558416,1.0,Office Bulb,PiClient,192.168.86.149
09/12/24,09:04,1726149893.8314402,0.0,Office Bulb,PiClient,192.168.86.149
09/12/24,09:05,1726149919.487981,1.0,Office Bulb,PiClient,192.168.86.149
09/12/24,09:05,1726149922.6411092,0.0,Office Bulb,PiClient,192.168.86.149
09/12/24,15:22,1726172575.0693078,1.0,Office Bulb,PiClient,192.168.86.149
09/12/24,15:22,1726172579.2646627,0.0,Office Bulb,PiClient,192.168.86.149
09/12/24,17:08,1726178885.4237275,1.0,Office Bulb,PiClient,192.168.86.149
09/12/24,17:08,1726178890.6276815,0.0,Office Bulb,PiClient,192.168.86.149
09/13/24,08:57,1726235878.3414073,1.0,Office Bulb,PiClient,192.168.86.149
09/13/24,08:58,1726235881.4848356,0.0,Office Bulb,PiClient,192.168.86.149
09/13/24,08:58,1726235917.4467847,1.0,Office Bulb,PiClient,192.168.86.149
09/13/24,08:58,1726235920.6017663,0.0,Office Bulb,PiClient,192.168.86.149
09/13/24,15:16,1726258613.9543731,1.0,Office Bulb,PiClient,192.168.86.149
09/13/24,15:17,1726258623.5129097,0.0,Office Bulb,PiClient,192.168.86.149
09/13/24,15:25,1726259128.8159122,1.0,Office Plug Actuator,PiClient,192.168.4.149
09/13/24,17:13,1726265585.1134346,0.0,Office Plug Actuator,PiClient,192.168.4.149
09/13/24,17:20,1726266049.052571,1.0,Office Bulb,PiClient,192.168.86.149
09/13/24,17:20,1726266050.1057534,0.0,Office Bulb,PiClient,192.168.86.149
09/13/24,17:21,1726266109.831691,1.0,Office Bulb,PiClient,192.168.86.149
09/13/24,17:21,1726266117.2055445,0.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:04,1726427056.2605045,1.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:04,1726427059.4095798,0.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:04,1726427063.647825,1.0,Office Plug Actuator,PiClient,192.168.4.149
09/15/24,14:40,1726429241.6452525,1.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:40,1726429242.7086444,0.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:41,1726429261.0745356,1.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:41,1726429269.6733773,0.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:42,1726429341.6926615,1.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:42,1726429343.7968302,0.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:42,1726429347.5514717,1.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:42,1726429348.6005187,0.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:42,1726429360.4646375,1.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:42,1726429367.825611,0.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:42,1726429368.8802896,1.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:49,1726429743.272803,0.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:50,1726429843.274765,1.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:50,1726429854.855757,0.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:51,1726429871.9760208,1.0,Office Bulb,PiClient,192.168.86.149
09/15/24,14:51,1726429877.205093,0.0,Office Bulb,PiClient,192.168.86.149
09/15/24,15:17,1726431464.2072356,1.0,Office Bulb,PiClient,192.168.86.149
09/15/24,15:18,1726431481.2017117,0.0,Office Bulb,PiClient,192.168.86.149
09/15/24,15:18,1726431482.2616527,1.0,Office Bulb,PiClient,192.168.86.149
09/15/24,15:18,1726431484.38161,0.0,Office Bulb,PiClient,192.168.86.149
09/15/24,15:18,1726431503.8320878,1.0,Office Bulb,PiClient,192.168.86.149
